20200930_180335 0402 HK2 :0002042b t7245.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_180336 0403 HK2 :0002043b t7246.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180339 0501 HK2 :0002051b t7259.9 W VM-127.0 RM 43.9 VE 70.0 RE 43.9 RS 44.0 P006 E0000 FX20 M54 A4
20200930_180340 0502 HK2 :0002052b t7260.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_180340 0503 HK2 :0002053b t7261.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180341 0601 HK2 :0002061b t7248.6 W VM-127.0 RM 41.6 VE 70.0 RE 41.6 RS 44.0 P000 E0002 FX20 M49 A1
20200930_180342 0602 HK2 :0002062b t7249.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180342 0603 HK2 :0002063b t7249.9 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180343 0701 HK2 :0002071b t7251.4 W VM-127.0 RM 43.5 VE 70.0 RE 43.5 RS 44.0 P011 E0000 FX20 M50 A3
20200930_180346 0702 HK2 :0002072b t7252.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_180347 0703 HK2 :0002073b t7255.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180347 0801 HK2 :0002081b t7257.5 W VM-127.0 RM 41.8 VE 70.0 RE 41.9 RS 44.0 P004 E0000 FX20 M51 A3
20200930_180348 0802 HK2 :0002082b t7258.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180349 0803 HK2 :0002083b t7258.8 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180350 0901 HK2 :0002091b t7262.7 W VM-127.0 RM 51.4 VE 70.0 RE 51.9 RS 44.0 P074 E0002 FX20 M61 A2
20200930_180350 0902 HK2 :0002092b t7263.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180351 0903 HK2 :0002093b t7264.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180351 1E01 HK2 :00021E1b t4494.7 W VM 21.3 RM 21.4 VE 70.0 RE 21.4 RS 44.0 P999 E0003 FX44 M270 A0
20200930_180357 1E02 HK2 :00021E2b t4498.0 W VM -9.9 RM 69.3 VE -9.9 RE 69.3 RS  0.0 P000 E0005 FX44 M40 A0
20200930_180358 1E03 HK2 :00021E3b t4501.2 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P000 E0001 FX44 M40 A0
20200930_180617 0101 HK2 :0002011b t7406.6 W VM-127.0 RM 56.7 VE 70.0 RE 56.8 RS 44.0 P000 E0000 FX20 M97 A16
20200930_180617 0102 HK2 :0002012b t7407.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180621 0103 HK2 :0002013b t7410.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180621 0201 HK2 :False
20200930_180621 0202 HK2 :0002022b t7413.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_180627 0203 HK2 :0002023b t7419.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180628 0301 HK2 :0002031b t7416.5 W VM-127.0 RM 40.3 VE 70.0 RE 40.6 RS 44.0 P082 E0000 FX20 M55 A1
20200930_180628 0302 HK2 :0002032b t7417.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180632 0303 HK2 :0002033b t7417.8 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180632 0401 HK2 :0002041b t7422.3 W VM-127.0 RM 52.3 VE 70.0 RE 53.4 RS 44.0 P117 E0000 FX20 M56 A1
20200930_180641 0402 HK2 :0002042b t7428.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_180641 0403 HK2 :0002043b t7431.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180642 0501 HK2 :0002051b t7442.8 W VM-127.0 RM 43.9 VE 70.0 RE 43.9 RS 44.0 P006 E0000 FX20 M54 A4
20200930_180642 0502 HK2 :0002052b t7443.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_180643 0503 HK2 :0002053b t7444.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180644 0601 HK2 :0002061b t7431.4 W VM-127.0 RM 41.6 VE 70.0 RE 41.6 RS 44.0 P000 E0002 FX20 M49 A1
20200930_180645 0602 HK2 :0002062b t7432.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180645 0603 HK2 :0002063b t7432.7 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180646 0701 HK2 :0002071b t7434.1 W VM-127.0 RM 43.4 VE 70.0 RE 43.5 RS 44.0 P011 E0000 FX20 M50 A3
20200930_180646 0702 HK2 :0002072b t7434.8 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_180647 0703 HK2 :0002073b t7435.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180653 0801 HK2 :0002081b t7442.7 W VM-127.0 RM 41.7 VE 70.0 RE 41.8 RS 44.0 P004 E0000 FX20 M51 A3
20200930_180656 0802 HK2 :0002082b t7443.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180657 0803 HK2 :0002083b t7446.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180657 0901 HK2 :0002091b t7450.4 W VM-127.0 RM 50.4 VE 70.0 RE 50.4 RS 44.0 P046 E0002 FX20 M62 A2
20200930_180658 0902 HK2 :0002092b t7451.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180659 0903 HK2 :0002093b t7451.8 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180659 1E01 HK2 :00021E1b t4682.4 W VM 21.4 RM 21.4 VE 70.0 RE 21.4 RS 44.0 P999 E0003 FX44 M272 A0
20200930_180700 1E02 HK2 :00021E2b t4683.0 W VM -9.9 RM 69.3 VE -9.9 RE 69.3 RS  0.0 P000 E0005 FX44 M40 A0
20200930_180703 1E03 HK2 :00021E3b t4683.8 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P000 E0001 FX44 M40 A0
20200930_180919 0101 HK2 :0002011b t7589.3 W VM-127.0 RM 56.8 VE 70.0 RE 56.7 RS 44.0 P018 E0000 FX20 M99 A17
20200930_180923 0102 HK2 :0002012b t7589.9 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180926 0103 HK2 :0002013b t7595.7 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180929 0201 HK2 :0002021b t7601.1 W VM-127.0 RM 41.7 VE 70.0 RE 41.8 RS 44.0 P031 E0000 FX20 M57 A1
20200930_180930 0202 HK2 :0002022b t7601.9 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_180935 0203 HK2 :0002023b t7605.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180936 0301 HK2 :0002031b t7604.7 W VM-127.0 RM 39.8 VE 70.0 RE 39.9 RS 44.0 P095 E0000 FX20 M55 A1
20200930_180937 0302 HK2 :0002032b t7605.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180940 0303 HK2 :0002033b t7606.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180943 0401 HK2 :0002041b t7613.1 W VM-127.0 RM 50.6 VE 70.0 RE 50.9 RS 44.0 P086 E0000 FX20 M57 A1
20200930_180946 0402 HK2 :0002042b t7613.9 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_180950 0403 HK2 :0002043b t7619.6 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_180950 0501 HK2 :0002051b t7631.4 W VM-127.0 RM 43.9 VE 70.0 RE 43.9 RS 44.0 P006 E0000 FX20 M54 A4
20200930_180953 0502 HK2 :0002052b t7632.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_180959 0503 HK2 :0002053b t7635.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181000 0601 HK2 :0002061b t7627.3 W VM-127.0 RM 41.5 VE 70.0 RE 41.6 RS 44.0 P000 E0002 FX20 M49 A1
20200930_181001 0602 HK2 :0002062b t7627.9 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181004 0603 HK2 :0002063b t7631.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181004 0701 HK2 :0002071b t7632.5 W VM-127.0 RM 43.4 VE 70.0 RE 43.4 RS 44.0 P011 E0000 FX20 M50 A3
20200930_181008 0702 HK2 :0002072b t7635.8 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181008 0703 HK2 :0002073b t7636.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181009 0801 HK2 :0002081b t7638.8 W VM-127.0 RM 41.6 VE 70.0 RE 41.6 RS 44.0 P004 E0000 FX20 M51 A3
20200930_181010 0802 HK2 :0002082b t7639.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181010 0803 HK2 :0002083b t7640.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181011 0901 HK2 :0002091b t7644.4 W VM-127.0 RM 49.3 VE 70.0 RE 49.7 RS 44.0 P035 E0002 FX20 M62 A2
20200930_181014 0902 HK2 :0002092b t7645.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181015 0903 HK2 :0002093b t7648.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181016 1E01 HK2 :00021E1b t4878.7 W VM 21.4 RM 21.4 VE 70.0 RE 21.4 RS 44.0 P999 E0003 FX44 M276 A0
20200930_181016 1E02 HK2 :00021E2b t4879.3 W VM -9.9 RM 69.3 VE -9.9 RE 69.3 RS  0.0 P000 E0005 FX44 M40 A0
20200930_181017 1E03 HK2 :00021E3b t4880.1 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P000 E0001 FX44 M40 A0
20200930_181218 0101 HK2 :0002011b t7767.4 W VM-127.0 RM 56.6 VE 70.0 RE 56.6 RS 44.0 P000 E0000 FX20 M100 A17
20200930_181218 0102 HK2 :0002012b t7768.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181221 0103 HK2 :0002013b t7771.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181222 0201 HK2 :0002021b t7774.1 W VM-127.0 RM 41.2 VE 70.0 RE 41.4 RS 44.0 P031 E0000 FX20 M57 A1
20200930_181225 0202 HK2 :0002022b t7777.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181229 0203 HK2 :0002023b t7780.6 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181229 0301 HK2 :0002031b t7777.7 W VM-127.0 RM 39.4 VE 70.0 RE 39.6 RS 44.0 P104 E0000 FX20 M55 A1
20200930_181230 0302 HK2 :0002032b t7778.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181233 0303 HK2 :0002033b t7779.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181234 0401 HK2 :0002041b t7783.7 W VM-127.0 RM 49.2 VE 70.0 RE 49.8 RS 44.0 P074 E0000 FX20 M57 A1
20200930_181234 0402 HK2 :0002042b t7784.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181238 0403 HK2 :0002043b t7785.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181238 0501 HK2 :0002051b t7799.6 W VM-127.0 RM 43.8 VE 70.0 RE 43.9 RS 44.0 P006 E0000 FX20 M54 A4
20200930_181241 0502 HK2 :0002052b t7800.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181242 0503 HK2 :0002053b t7803.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181243 0601 HK2 :0002061b t7790.0 W VM-127.0 RM 41.5 VE 70.0 RE 41.5 RS 44.0 P000 E0002 FX20 M49 A1
20200930_181243 0602 HK2 :0002062b t7790.6 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181244 0603 HK2 :0002063b t7791.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181247 0701 HK2 :0002071b t7795.3 W VM-127.0 RM 43.4 VE 70.0 RE 43.4 RS 44.0 P011 E0000 FX20 M50 A3
20200930_181248 0702 HK2 :0002072b t7796.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181251 0703 HK2 :0002073b t7796.7 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181254 0801 HK2 :0002081b t7804.2 W VM-127.0 RM 41.6 VE 70.0 RE 41.6 RS 44.0 P004 E0000 FX20 M51 A3
20200930_181255 0802 HK2 :0002082b t7804.8 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181256 0803 HK2 :0002083b t7805.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181256 0901 HK2 :0002091b t7809.7 W VM-127.0 RM 48.4 VE 70.0 RE 48.4 RS 44.0 P019 E0002 FX20 M63 A2
20200930_181300 0902 HK2 :0002092b t7810.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181300 0903 HK2 :0002093b t7813.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181301 1E01 HK2 :00021E1b t5044.2 W VM 21.4 RM 21.4 VE 70.0 RE 21.4 RS 44.0 P999 E0003 FX44 M278 A0
20200930_181304 1E02 HK2 :00021E2b t5047.3 W VM -9.9 RM 69.3 VE -9.9 RE 69.3 RS  0.0 P000 E0005 FX44 M40 A0
20200930_181305 1E03 HK2 :00021E3b t5048.0 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P000 E0001 FX44 M40 A0
20200930_181521 0101 HK2 :0002011b t7950.9 W VM-127.0 RM 56.4 VE 70.0 RE 56.4 RS 44.0 P000 E0000 FX21 M102 A18
20200930_181522 0102 HK2 :0002012b t7951.6 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181525 0103 HK2 :0002013b t7952.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181526 0201 HK2 :0002021b t7957.7 W VM-127.0 RM 40.8 VE 70.0 RE 40.9 RS 44.0 P035 E0000 FX20 M57 A1
20200930_181529 0202 HK2 :0002022b t7960.9 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181532 0203 HK2 :0002023b t7964.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181533 0301 HK2 :0002031b t7961.2 W VM-127.0 RM 39.1 VE 70.0 RE 39.1 RS 44.0 P123 E0000 FX20 M56 A1
20200930_181536 0302 HK2 :0002032b t7964.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181537 0303 HK2 :0002033b t7964.9 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181540 0401 HK2 :0002041b t7969.7 W VM-127.0 RM 48.0 VE 70.0 RE 48.3 RS 44.0 P058 E0000 FX20 M58 A1
20200930_181543 0402 HK2 :0002042b t7972.9 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181546 0403 HK2 :0002043b t7976.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181547 0501 HK2 :0002051b t7988.4 W VM-127.0 RM 43.8 VE 70.0 RE 43.8 RS 44.0 P006 E0000 FX20 M54 A4
20200930_181547 0502 HK2 :0002052b t7989.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181548 0503 HK2 :0002053b t7989.8 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181549 0601 HK2 :0002061b t7975.9 W VM-127.0 RM 41.5 VE 70.0 RE 41.5 RS 44.0 P000 E0002 FX20 M49 A1
20200930_181552 0602 HK2 :0002062b t7979.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181600 0603 HK2 :0002063b t7979.8 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181601 0701 HK2 :0002071b t7988.8 W VM-127.0 RM 43.4 VE 70.0 RE 43.4 RS 44.0 P011 E0000 FX20 M50 A3
20200930_181604 0702 HK2 :0002072b t7992.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181607 0703 HK2 :0002073b t7992.8 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181608 0801 HK2 :0002081b t7997.7 W VM-127.0 RM 41.4 VE 70.0 RE 41.4 RS 44.0 P004 E0000 FX20 M51 A3
20200930_181609 0802 HK2 :0002082b t7998.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181612 0803 HK2 :0002083b t8001.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181615 0901 HK2 :0002091b t8008.4 W VM-127.0 RM 47.4 VE 70.0 RE 47.8 RS 44.0 P014 E0002 FX20 M63 A2
20200930_181618 0902 HK2 :0002092b t8009.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181622 0903 HK2 :0002093b t8012.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181625 1E01 HK2 :00021E1b t5245.3 W VM 21.5 RM 21.4 VE 70.0 RE 21.4 RS 44.0 P999 E0003 FX44 M282 A0
20200930_181626 1E02 HK2 :00021E2b t5248.5 W VM -9.9 RM 69.3 VE -9.9 RE 69.3 RS  0.0 P000 E0005 FX44 M40 A0
20200930_181629 1E03 HK2 :00021E3b t5251.7 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P000 E0001 FX44 M40 A0
20200930_181819 0101 HK2 :0002011b t8129.0 W VM-127.0 RM 56.3 VE 70.0 RE 56.3 RS 44.0 P018 E0000 FX20 M102 A18
20200930_181820 0102 HK2 :0002012b t8129.6 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181821 0103 HK2 :0002013b t8130.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181824 0201 HK2 :0002021b t8135.9 W VM-127.0 RM 40.4 VE 70.0 RE 40.6 RS 44.0 P040 E0000 FX20 M57 A1
20200930_181825 0202 HK2 :0002022b t8136.6 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181825 0203 HK2 :0002023b t8137.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181826 0301 HK2 :0002031b t8134.2 W VM-127.0 RM 38.8 VE 70.0 RE 38.9 RS 44.0 P134 E0000 FX20 M56 A1
20200930_181829 0302 HK2 :0002032b t8134.9 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181833 0303 HK2 :0002033b t8138.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181833 0401 HK2 :0002041b t8142.9 W VM-127.0 RM 46.9 VE 70.0 RE 47.5 RS 44.0 P054 E0000 FX20 M58 A1
20200930_181836 0402 HK2 :0002042b t8146.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181840 0403 HK2 :0002043b t8149.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181840 0501 HK2 :0002051b t8162.0 W VM-127.0 RM 43.8 VE 70.0 RE 43.8 RS 44.0 P006 E0000 FX20 M54 A4
20200930_181849 0502 HK2 :0002052b t8170.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181849 0503 HK2 :0002053b t8171.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181850 0601 HK2 :0002061b t8156.9 W VM-127.0 RM 41.5 VE 70.0 RE 41.4 RS 44.0 P000 E0002 FX20 M49 A1
20200930_181851 0602 HK2 :0002062b t8157.5 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181854 0603 HK2 :0002063b t8160.7 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181855 0701 HK2 :0002071b t8162.2 W VM-127.0 RM 43.3 VE 70.0 RE 43.4 RS 44.0 P011 E0000 FX20 M50 A3
20200930_181855 0702 HK2 :0002072b t8163.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_181858 0703 HK2 :0002073b t8166.1 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181859 0801 HK2 :0002081b t8168.6 W VM-127.0 RM 41.3 VE 70.0 RE 41.3 RS 44.0 P004 E0000 FX20 M51 A3
20200930_181905 0802 HK2 :0002082b t8174.3 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181906 0803 HK2 :0002083b t8175.0 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181909 0901 HK2 :0002091b t8179.5 W VM-127.0 RM 46.6 VE 70.0 RE 46.6 RS 44.0 P010 E0002 FX20 M63 A2
20200930_181909 0902 HK2 :0002092b t8182.6 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181910 0903 HK2 :0002093b t8183.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_181911 1E01 HK2 :00021E1b t5413.7 W VM 21.4 RM 21.4 VE 70.0 RE 21.4 RS 44.0 P999 E0003 FX44 M287 A0
20200930_181911 1E02 HK2 :00021E2b t5414.3 W VM -9.9 RM 69.3 VE -9.9 RE 69.3 RS  0.0 P000 E0005 FX44 M40 A0
20200930_181912 1E03 HK2 :00021E3b t5414.9 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P000 E0001 FX44 M40 A0
20200930_182122 0101 HK2 :0002011b t8309.1 W VM-127.0 RM 56.0 VE 70.0 RE 56.1 RS 44.0 P000 E0000 FX21 M104 A19
20200930_182123 0102 HK2 :0002012b t8312.4 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_182124 0103 HK2 :0002013b t8313.2 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_182124 0201 HK2 :0002021b t8316.3 W VM-127.0 RM 40.1 VE 70.0 RE 40.1 RS 44.0 P053 E0000 FX20 M57 A1
20200930_182125 0202 HK2 :0002022b t8316.9 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20200930_182126 0203 HK2 :0002023b t8317.6 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_182129 0301 HK2 :0002031b t8314.5 W VM-127.0 RM 38.6 VE 70.0 RE 38.6 RS 44.0 P158 E0000 FX20 M57 A1
20200930_182129 0302 HK2 :False
20200930_182132 0303 HK2 :0002033b t8317.8 W VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20200930_182133 0401 HK2 :0002041b t8322.6 W VM-127.0 RM 46.0 VE 70.0 RE 46.2 RS 44.0 P054 E0000 FX20 M58 A1
