20201113_032931 1E01 HK2 :00021E1b t299044.1 W VM 60.9 RM 55.8 VE 70.0 RE 55.8 RS 45.7 P000 E0005 FX44 M4020156900 A0
20201113_032933 1E02 HK2 :00021E2b t299045.5 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P999 E0005 FX44 M206 A0
20201113_032933 1E03 HK2 :00021E3b t299047.1 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P000 E0005 FX44 M0 A0
20201113_033244 0101 HK2 :0002011b t226310.5 S VM-127.0 RM 49.3 VE-126.0 RE 46.1 RS 44.0 P413 E0006 FX20 M85 A0
20201113_033245 0102 HK2 :0002012b t226312.8 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M192 A0
20201113_033247 0103 HK2 :0002013b t226315.1 S VM-127.0 RM 54.4 VE-126.0 RE 48.6 RS 44.0 P821 E0004 FX20 M20 A0
20201113_033250 0201 HK2 :False
20201113_033251 0202 HK2 :0002022b t299671.7 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P999 E0006 FX22 M0 A0
20201113_033253 0203 HK2 :0002023b t299673.6 S VM-127.0 RM 40.1 VE-126.0 RE 46.3 RS 44.0 P000 E0006 FX21 M85900296 A69
20201113_033254 0301 HK2 :0002031b t299763.3 S VM-127.0 RM 53.6 VE-126.0 RE 49.1 RS 44.0 P231 E0004 FX20 M62277536 A81
20201113_033255 0302 HK2 :0002032b t299764.3 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0007 FX44 M194 A0
20201113_033257 0303 HK2 :0002033b t299766.8 S VM-127.0 RM 56.4 VE-126.0 RE 49.8 RS 44.0 P999 E0006 FX22 M85900312 A69
20201113_033259 0401 HK2 :0002041b t299312.6 S VM-127.0 RM 49.0 VE-126.0 RE 49.1 RS 44.0 P000 E0006 FX21 M64424952 A80
20201113_033302 0402 HK2 :False
20201113_033303 0403 HK2 :False
20201113_033306 0501 HK2 :0002051b t299260.7 S VM-127.0 RM 40.8 VE-126.0 RE 48.6 RS 44.0 P239 E0006 FX20 M62277528 A83
20201113_033309 0502 HK2 :0002052b t299263.8 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M192 A0
20201113_033311 0503 HK2 :False
20201113_033312 0601 HK2 :0002061b t299263.4 S VM-127.0 RM 51.4 VE-126.0 RE 48.4 RS 44.0 P050 E0006 FX20 M62277528 A87
20201113_033314 0602 HK2 :0002062b t299265.8 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M186 A0
20201113_033315 0603 HK2 :0002063b t299266.6 S VM-127.0 RM 50.8 VE-126.0 RE 44.1 RS 44.0 P999 E0004 FX22 M53687800 A34
20201113_033316 0701 HK2 :0002071b t299468.8 S VM-127.0 RM 39.2 VE-126.0 RE 47.9 RS 44.0 P596 E0006 FX20 M70867376 A79
20201113_033317 0702 HK2 :0002072b t299470.1 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M196 A0
20201113_033319 0703 HK2 :0002073b t299470.8 S VM-127.0 RM 52.5 VE-126.0 RE 42.1 RS 44.0 P999 E0004 FX22 M83752736 A63
20201113_033319 0801 HK2 :0002081b t299261.2 W VM-127.0 RM 51.6 VE 70.0 RE 51.8 RS 45.7 P535 E0006 FX20 M2521145100 A2378
20201113_033320 0802 HK2 :0002082b t299262.3 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P999 E0005 FX44 M198 A0
20201113_033321 0803 HK2 :0002083b t299263.0 W VM-127.0 RM 54.9 VE 70.0 RE 54.6 RS 45.7 P000 E0004 FX21 M2390142500 A2157
20201113_033322 0901 HK2 :0002091b t284863.9 S VM-127.0 RM 55.3 VE-126.0 RE 50.3 RS 44.0 P180 E0006 FX20 M187 A2
20201113_033322 0902 HK2 :0002092b t284864.5 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M202 A0
20201113_033324 0903 HK2 :0002093b t284866.0 S VM-127.0 RM 55.4 VE-126.0 RE 51.6 RS 44.0 P414 E0004 FX20 M52 A0
20201113_033325 0A01 HK2 :00020A1b t284571.8 S VM-127.0 RM 42.1 VE-126.0 RE 46.2 RS 44.0 P339 E000E FX20 M126 A0
20201113_033325 0A02 HK2 :00020A2b t284572.9 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M198 A0
20201113_033326 0A03 HK2 :00020A3b t284573.3 S VM-127.0 RM 56.6 VE-126.0 RE 52.4 RS 44.0 P355 E0004 FX20 M36 A0
20201113_033327 0B01 HK2 :00020B1b t189584.7 S VM-127.0 RM 42.1 VE-126.0 RE 46.9 RS 44.0 P318 E0006 FX20 M168 A11
20201113_033328 0B02 HK2 :00020B2b t189586.3 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0007 FX44 M198 A0
20201113_033328 0B03 HK2 :00020B3b t189586.8 S VM-127.0 RM 55.6 VE-126.0 RE 45.9 RS 44.0 P306 E0006 FX20 M33 A4
20201113_033329 0C01 HK2 :00020C1b t284983.5 S VM-127.0 RM 45.0 VE-126.0 RE 45.4 RS 44.0 P611 E0004 FX20 M128 A1
20201113_033330 0C02 HK2 :00020C2b t284984.2 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M188 A0
20201113_033332 0C03 HK2 :00020C3b t284986.8 S VM-127.0 RM 50.4 VE-126.0 RE 45.4 RS 44.0 P714 E0004 FX20 M25 A0
20201113_033333 1E01 HK2 :00021E1b t299286.3 W VM 61.1 RM 56.2 VE 70.0 RE 56.1 RS 45.7 P000 E0005 FX44 M4024452100 A0
20201113_033333 1E02 HK2 :00021E2b t299286.9 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P999 E0005 FX44 M208 A0
20201113_033334 1E03 HK2 :00021E3b t299287.4 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P000 E0005 FX44 M0 A0
20201113_033645 0101 HK2 :0002011b t226551.0 S VM-127.0 RM 49.3 VE-126.0 RE 46.1 RS 44.0 P413 E0006 FX20 M85 A0
20201113_033645 0102 HK2 :0002012b t226553.2 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M192 A0
20201113_033647 0103 HK2 :0002013b t226554.3 S VM-127.0 RM 54.4 VE-126.0 RE 48.6 RS 44.0 P821 E0004 FX20 M20 A0
20201113_033648 0201 HK2 :0002021b t299908.9 S VM-127.0 RM 46.8 VE-126.0 RE 47.6 RS 44.0 P097 E0006 FX20 M60130016 A78
20201113_033649 0202 HK2 :False
20201113_033651 0203 HK2 :0002023b t299911.8 S VM-127.0 RM 40.0 VE-126.0 RE 46.3 RS 44.0 P000 E0006 FX21 M85900296 A69
20201113_033654 0301 HK2 :0002031b t300003.1 S VM-127.0 RM 52.9 VE-126.0 RE 49.1 RS 44.0 P231 E0004 FX20 M62277536 A81
20201113_033656 0302 HK2 :0002032b t300005.0 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0007 FX44 M194 A0
20201113_033656 0303 HK2 :0002033b t300006.5 S VM-127.0 RM 56.4 VE-126.0 RE 49.8 RS 44.0 P999 E0006 FX22 M85900312 A69
